EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DEPARTMENT,CITY,SOURCE_SYSTEM
E0206,Sar,Joseph,sara.joseph206@company.com,,,Pune,ACTIVEDIRECTORYY
E0206,Sar,Joseph,sara.joseph206@company.com,9746955257,Marketing,,PAYROLL
E0206,Sara,Joseph,sara.joseph206@company.com,9746955257,,Pune,CRM
E0207,Nisha,Iyer,nisha.iyer207@company.com,9919779373,Operations,Mumbai,HRM
E0207,Nisha,Iyer,nisha.iyer207@company.com,9919779373,,Mumbai,CRM
E0207,Nisha,Iyer,nisha.iyer207@company.com,9919779373,Operations,,PAYROLL
E0208,Ravi,Nair,ravi.nair208@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0208,Ravi,Nair,ravi.nair208@company.com,9565190626,Sales,,PAYROLL
E0208,Ravi,Nair,ravi.nair208@company.com,9565190626,,Mumbai,CRM
E0209,Nisha,Das,nisha.das209@company.com,9146228414,IT,,PAYROLL
E0209,Nisha,Das,nisha.das209@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0209,Nis,Das,nisha.das209@company.com,9146228414,,Mumbai,CRM
E0210,Arun,Verma,arun.verma210@company.com,9463492728,,Chennai,CRM
E0210,Arun,Verma,arun.verma210@company.com,9463492728,Sales,Chennai,HRM
E0211,Joh,Lee,john.lee211@company.com,9285253838,Marketing,Delhi,HRM
E0211,John,Lee,john.lee211@corp.com,9285253838,Marketing,,PAYROLL
E0211,John,Lee,john.lee211@company.com,,,Delhi,ACTIVEDIRECTORYY
E0212,Deepa,Gupta,deepa.gupta212@company.com,9142987358,Operations,,PAYROLL
E0212,Deepa,Gupta,deepa.gupta212@company.com,9142987358,Operations,Pune,HRM
E0212,Deepa,Gupta,deepa.gupta212@company.com,,,Pune,ACTIVEDIRECTORYY
E0212,Deepa,Gupta,deepa.gupta212@corp.com,9142987358,,Pune,CRM
E0213,David,Smith,david.smith213@company.com,9283798989,Finance,,PAYROLL
E0214,Nis,Shah,nisha.shah214@company.com,9379244897,,Delhi,CRM
E0214,Nisha,Shah,nisha.shah214@corp.com,9379244800,Sales,,PAYROLL
E0214,Nisha,Shah,nisha.shah214@company.com,,,Delhi,ACTIVEDIRECTORYY
E0215,Sneha,Roy,sneha.roy215@company.com,9123991222,Marketing,Chennai,HRM
E0215,Sneha,Roy,sneha.roy215@corp.com,,,Chennai,ACTIVEDIRECTORYY
E0215,Sneha,Roy,sneha.roy215@company.com,9123991222,Marketing,,PAYROLL
E0216,Deepa,Das,deepa.das216@company.com,9391010858,HR,,PAYROLL
E0216,Deepa,Das,deepa.das216@company.com,,,Chennai,ACTIVEDIRECTORYY
E0216,Deepa,Das,deepa.das216@company.com,9391010858,,Chennai,CRM
E0217,Deepa,Das,deepa.das217@corp.com,9856201778,,Hyderabad,CRM
E0217,Deepa,Das,deepa.das217@company.com,,,Hyderabad,ACTIVEDIRECTORYY
E0218,Deepa,Smith,deepa.smith218@company.com,,,Pune,ACTIVEDIRECTORYY
E0218,Dee,Smith,deepa.smith218@company.com,9736374030,,Pune,CRM
E0219,Joh,Gupta,john.gupta219@company.com,9913478510,Operations,Delhi,HRM
E0219,John,Gupta,john.gupta219@company.com,9913478510,Operations,,PAYROLL
E0219,John,Gupta,john.gupta219@company.com,,,Delhi,ACTIVEDIRECTORYY
E0220,Sneha,Shah,sneha.shah220@company.com,,,Chennai,ACTIVEDIRECTORYY
E0220,Sneha,Shah,sneha.shah220@company.com,9915311965,Marketing,Chennai,HRM
E0220,Sneha,Shah,sneha.shah220@company.com,9915311900,Marketing,,PAYROLL
E0220,Sneha,Shah,sneha.shah220@company.com,9915311900,,Chennai,CRM
E0221,Meena,Das,meena.das221@company.com,9632263775,Finance,,PAYROLL
E0221,Meena,Das,meena.das221@corp.com,9632263775,,Delhi,CRM
E0221,Meena,Das,meena.das221@company.com,,,Delhi,ACTIVEDIRECTORYY
E0222,Priya,Lee,priya.lee222@company.com,9714071423,Finance,Hyderabad,HRM
E0222,Priya,Lee,priya.lee222@company.com,9714071423,Finance,,PAYROLL
E0222,Priya,Lee,priya.lee222@company.com,,,Hyderabad,ACTIVEDIRECTORYY
E0223,Sara,Kumar,sara.kumar223@company.com,9476137783,,Mumbai,CRM
E0223,Sara,Kumar,sara.kumar223@company.com,9476137783,Marketing,Mumbai,HRM
E0223,Sara,Kumar,sara.kumar223@company.com,9476137783,Marketing,,PAYROLL
E0223,Sara,Kumar,sara.kumar223@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0224,Meena,Miller,meena.miller224@company.com,9490296761,Operations,Mumbai,HRM
E0224,Mee,Miller,meena.miller224@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0224,Meena,Miller,meena.miller224@company.com,9490296761,,Mumbai,CRM
E0224,Meena,Miller,meena.miller224@company.com,9490296761,Operations,,PAYROLL
E0225,Ravi,Miller,ravi.miller225@company.com,9784742400,Marketing,,PAYROLL
E0225,Ravi,Miller,ravi.miller225@company.com,,,Delhi,ACTIVEDIRECTORYY
E0225,Ravi,Miller,ravi.miller225@corp.com,9784742434,Marketing,Delhi,HRM
E0226,Meena,Nair,meena.nair226@company.com,9460469130,,Delhi,CRM
E0226,Meena,Nair,meena.nair226@company.com,,,Delhi,ACTIVEDIRECTORYY
E0226,Meena,Nair,meena.nair226@company.com,9460469130,Finance,,PAYROLL
E0226,Meena,Nair,meena.nair226@company.com,9460469130,Finance,Delhi,HRM
E0227,Ajay,Kumar,ajay.kumar227@company.com,9900081524,Finance,Chennai,HRM
E0228,Sneha,Kumar,sneha.kumar228@company.com,,,Bengaluru,ACTIVEDIRECTORYY
E0228,Sneha,Kumar,sneha.kumar228@company.com,9936506404,Operations,Bengaluru,HRM
E0228,Sneha,Kumar,sneha.kumar228@corp.com,9936506404,,Bengaluru,CRM
E0228,Sneha,Kumar,sneha.kumar228@company.com,9936506404,Operations,,PAYROLL
E0229,Anita,Das,anita.das229@company.com,,,Bengaluru,ACTIVEDIRECTORYY
E0229,Anita,Das,anita.das229@corp.com,9613306135,Finance,,PAYROLL
E0229,Anita,Das,anita.das229@corp.com,9613306135,Finance,Bengaluru,HRM
E0230,Ajay,Singh,ajay.singh230@company.com,9163690823,Finance,,PAYROLL
E0230,Ajay,Singh,ajay.singh230@company.com,9163690800,,Delhi,CRM
E0230,Ajay,Singh,ajay.singh230@company.com,,,Delhi,ACTIVEDIRECTORYY
E0230,Ajay,Singh,ajay.singh230@corp.com,9163690823,Finance,Delhi,HRM
E0231,Rahul,Rao,rahul.rao231@company.com,9767966951,IT,Pune,HRM
E0231,Rahul,Rao,rahul.rao231@company.com,,,Pune,ACTIVEDIRECTORYY
E0231,Rahul,Rao,rahul.rao231@company.com,9767966951,IT,,PAYROLL
E0232,Meena,Iyer,meena.iyer232@company.com,9925885846,,Mumbai,CRM
E0232,Meena,Iyer,meena.iyer232@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0232,Meena,Iyer,meena.iyer232@company.com,9925885846,Operations,Mumbai,HRM
E0233,Arun,Gupta,arun.gupta233@company.com,9786698339,HR,Chennai,HRM
E0233,Arun,Gupta,arun.gupta233@company.com,9786698339,HR,,PAYROLL
E0233,Arun,Gupta,arun.gupta233@company.com,9786698339,,Chennai,CRM
E0233,Arun,Gupta,arun.gupta233@company.com,,,Chennai,ACTIVEDIRECTORYY
E0234,Rahul,Gupta,rahul.gupta234@company.com,9516257541,IT,,PAYROLL
E0234,Rahul,Gupta,rahul.gupta234@company.com,9516257541,IT,Mumbai,HRM
E0234,Rahul,Gupta,rahul.gupta234@company.com,9516257541,,Mumbai,CRM
E0234,Rahul,Gupta,rahul.gupta234@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0235,Priya,Verma,priya.verma235@company.com,9417372630,Finance,,PAYROLL
E0235,Priya,Verma,priya.verma235@company.com,9417372630,Finance,Mumbai,HRM
E0235,Priya,Verma,priya.verma235@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0236,Joh,Joseph,john.joseph236@company.com,9783706196,IT,Mumbai,HRM
E0236,John,Joseph,john.joseph236@company.com,9783706196,,Mumbai,CRM
E0236,John,Joseph,john.joseph236@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0236,John,Joseph,john.joseph236@company.com,9783706196,IT,,PAYROLL
E0237,Arun,Joseph,arun.joseph237@company.com,9478053869,,Mumbai,CRM
E0237,Arun,Joseph,arun.joseph237@company.com,9478053869,HR,Mumbai,HRM
E0237,Arun,Joseph,arun.joseph237@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0238,John,Kumar,john.kumar238@company.com,9676371118,HR,,PAYROLL
E0238,Joh,Kumar,john.kumar238@company.com,9676371118,,Chennai,CRM
E0238,John,Kumar,john.kumar238@company.com,9676371118,HR,Chennai,HRM
E0239,Deepa,Roy,deepa.roy239@company.com,9599740421,Finance,,PAYROLL
E0239,Deepa,Roy,deepa.roy239@company.com,9599740421,,Bengaluru,CRM
E0239,Deepa,Roy,deepa.roy239@company.com,9599740421,Finance,Bengaluru,HRM
E0239,Deepa,Roy,deepa.roy239@company.com,,,Bengaluru,ACTIVEDIRECTORYY
E0240,Vijay,Smith,vijay.smith240@company.com,,,Delhi,ACTIVEDIRECTORYY
E0240,Vijay,Smith,vijay.smith240@company.com,9609239299,HR,,PAYROLL
E0240,Vij,Smith,vijay.smith240@company.com,9609239299,HR,Delhi,HRM
E0240,Vijay,Smith,vijay.smith240@company.com,9609239299,,Delhi,CRM
E0241,Nisha,Kumar,nisha.kumar241@company.com,9437314477,,Pune,CRM
E0241,Nisha,Kumar,nisha.kumar241@company.com,9437314477,HR,Pune,HRM
E0241,Nis,Kumar,nisha.kumar241@company.com,,,Pune,ACTIVEDIRECTORYY
E0241,Nisha,Kumar,nisha.kumar241@company.com,9437314477,HR,,PAYROLL
E0242,Priya,Smith,priya.smith242@company.com,9466671038,,Mumbai,CRM
E0242,Priya,Smith,priya.smith242@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0242,Priya,Smith,priya.smith242@company.com,9466671038,Marketing,Mumbai,HRM
E0242,Priya,Smith,priya.smith242@company.com,9466671038,Marketing,,PAYROLL
E0243,Priya,Joseph,priya.joseph243@company.com,9394012400,,Bengaluru,CRM
E0243,Priya,Joseph,priya.joseph243@company.com,9394012400,Sales,,PAYROLL
E0243,Priya,Joseph,priya.joseph243@company.com,,,Bengaluru,ACTIVEDIRECTORYY
E0243,Priya,Joseph,priya.joseph243@company.com,9394012400,Sales,Bengaluru,HRM
E0244,Arun,Kumar,arun.kumar244@corp.com,9936634833,,Mumbai,CRM
E0244,Aru,Kumar,arun.kumar244@company.com,9936634833,Operations,Mumbai,HRM
E0244,Arun,Kumar,arun.kumar244@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0244,Arun,Kumar,arun.kumar244@company.com,9936634833,Operations,,PAYROLL
E0245,David,Roy,david.roy245@company.com,9381722739,,Hyderabad,CRM
E0245,David,Roy,david.roy245@company.com,9381722739,Finance,Hyderabad,HRM
E0245,David,Roy,david.roy245@company.com,9381722739,Finance,,PAYROLL
E0245,David,Roy,david.roy245@company.com,,,Hyderabad,ACTIVEDIRECTORYY
E0246,Nisha,Kumar,nisha.kumar246@company.com,9308274800,,Mumbai,CRM
E0246,Nis,Kumar,nisha.kumar246@company.com,9308274848,Finance,Mumbai,HRM
E0246,Nisha,Kumar,nisha.kumar246@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0247,Rahul,Nair,rahul.nair247@company.com,,,Mumbai,ACTIVEDIRECTORYY
E0247,Rahul,Nair,rahul.nair247@company.com,9483937887,Marketing,,PAYROLL
E0247,Rahul,Nair,rahul.nair247@company.com,9483937887,Marketing,Mumbai,HRM
E0247,Rahul,Nair,rahul.nair247@company.com,9483937887,,Mumbai,CRM
E0248,Joh,Das,john.das248@corp.com,,,Mumbai,ACTIVEDIRECTORYY
E0248,John,Das,john.das248@company.com,9737760068,HR,,PAYROLL
E0248,John,Das,john.das248@corp.com,9737760068,HR,Mumbai,HRM
E0249,Vijay,Roy,vijay.roy249@company.com,9220405497,IT,Bengaluru,HRM
E0249,Vijay,Roy,vijay.roy249@company.com,9220405400,,Bengaluru,CRM
E0249,Vijay,Roy,vijay.roy249@company.com,,,Bengaluru,ACTIVEDIRECTORYY
E0250,Sne,Das,sneha.das250@company.com,9953884741,Operations,Hyderabad,HRM
E0250,Sne,Das,sneha.das250@corp.com,9953884741,,Hyderabad,CRM
